EmployeeID,StartDate,Title,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,DepartmentType,Division,DOB,State,GenderCode,RaceDesc,MaritalDesc,PerformanceScore,CurrentEmployeeRating,SurveyDate,EngagementScore,SatisfactionScore,WorkLifeBalanceScore,TrainingDate,TrainingProgramName,TrainingType,TrainingOutcome,TrainingDuration_Days,TrainingCost,Age
3423,28 December 2020,Production Technician I,SVG,Active,Part-Time,Zone A,Full-Time,Production       ,Engineers,10 June 2001,MA,Male,Black,Widowed,Fully Meets,3,19 September 2022,4,5,3,14 October 2022,Technical Skills,External,Completed,1,439.65,
3424,09 December 2020,Production Technician I,TNS,Voluntarily Terminated,Contract,Zone B,Temporary,Production       ,Wireline Construction,27 January 1997,MA,Male,White,Single,Fully Meets,2,14 March 2023,2,4,5,18 August 2022,Project Management,Internal,Completed,5,981.13,
3425,28 May 2019,Production Technician I,WBL,Voluntarily Terminated,Contract,Zone B,Full-Time,Production       ,Aerial,28 May 1954,MA,Female,Hispanic,Divorced,Fully Meets,2,25 December 2022,5,2,3,19 May 2023,Technical Skills,External,Completed,3,184.27,
3426,27 April 2022,Production Technician I,BPC,Active,Full-Time,Zone B,Temporary,Production       ,Field Operations,11 September 1990,MA,Female,White,Married,Fully Meets,2,24 August 2022,1,3,2,02 May 2023,Leadership Development,Internal,Failed,5,675.37,
2228,12 August 2018,IT Support,MSC,Active,Part-Time,Zone B,Part-Time,IT/IS,Wireless,16 September 1942,MA,Female,White,Divorced,PIP,4,20 January 2023,3,2,2,21 February 2023,Technical Skills,External,Passed,3,713.03,
1617,18 February 2022,Production Technician I,BPC,Active,Full-Time,Zone B,Full-Time,Production       ,Aerial,27 December 1991,MA,Female,Black,Divorced,Needs Improvement,3,08 February 2023,5,1,2,06 February 2023,Leadership Development,Internal,Completed,3,586.5,
2244,04 August 2022,IT Manager - Support,PYZ,Active,Contract,Zone C,Temporary,IT/IS,Field Operations,08 December 1949,CT,Female,Other,Married,Fully Meets,4,01 March 2023,4,2,1,14 December 2022,Leadership Development,Internal,Passed,2,804.01,
3678,22 July 2021,Production Technician I,SVG,Active,Full-Time,Zone A,Full-Time,Production       ,General - Eng,24 May 1999,MA,Male,Asian,Single,Fully Meets,3,20 November 2022,3,4,4,06 September 2022,Customer Service,Internal,Incomplete,2,288.16,
2932,19 August 2021,Production Technician I,TNS,Terminated for Cause,Part-Time,Zone A,Full-Time,Production       ,Finance & Accounting,13 January 1948,MA,Male,Hispanic,Widowed,Fully Meets,4,28 April 2023,4,4,3,17 May 2023,Communication Skills,External,Completed,2,275.36,
1544,09 August 2020,Production Technician I,MSC,Active,Part-Time,Zone C,Temporary,Production       ,General - Eng,18 May 1994,MA,Female,Other,Married,Fully Meets,3,20 June 2023,5,1,5,23 October 2022,Communication Skills,Internal,Passed,3,811.24,
1838,08 July 2019,Production Technician I,TNS,Active,Part-Time,Zone A,Temporary,Production       ,Aerial,16 September 1958,MA,Female,White,Widowed,Exceeds,3,01 July 2023,2,1,1,14 January 2023,Communication Skills,External,Incomplete,5,582.7,
2540,18 October 2022,Software Engineering Manager,CCDR,Active,Contract,Zone B,Part-Time,Software Engineering,Finance & Accounting,26 August 1994,MA,Female,Black,Divorced,Fully Meets,4,16 April 2023,3,4,4,12 October 2022,Project Management,Internal,Failed,2,602.26,
3835,02 January 2019,IT Support,NEL,Active,Part-Time,Zone B,Part-Time,IT/IS,Yard (Material Handling),11 October 1993,MA,Male,Hispanic,Divorced,Fully Meets,3,01 October 2022,5,3,1,05 November 2022,Customer Service,External,Failed,3,439.63,
3006,04 October 2022,Production Technician II,NEL,Active,Part-Time,Zone C,Full-Time,Production       ,Field Operations,26 July 1968,MA,Female,Asian,Single,Fully Meets,1,28 February 2023,3,5,2,13 May 2023,Communication Skills,External,Passed,3,415.18,
2681,16 June 2020,Area Sales Manager,WBL,Active,Part-Time,Zone C,Full-Time,Sales,Field Operations,04 February 1984,ID,Male,Black,Married,Fully Meets,1,22 July 2023,3,3,3,26 January 2023,Leadership Development,Internal,Completed,1,318.38,
3479,02 August 2022,Area Sales Manager,NEL,Active,Contract,Zone A,Part-Time,Sales,Project Management - Con,17 May 1962,TX,Female,Hispanic,Widowed,Fully Meets,2,03 November 2022,4,4,4,18 January 2023,Communication Skills,Internal,Passed,3,443.45,
1071,28 March 2019,Software Engineer,PL,Voluntarily Terminated,Contract,Zone A,Part-Time,Software Engineering,Field Operations,23 June 1968,MA,Male,Black,Married,Fully Meets,3,15 May 2023,1,2,2,16 March 2023,Communication Skills,Internal,Completed,5,234.26,
2190,25 April 2023,Production Technician II,SVG,Active,Part-Time,Zone C,Full-Time,Production       ,General - Con,20 January 1985,MA,Female,Asian,Single,Needs Improvement,5,31 March 2023,5,2,3,29 April 2023,Technical Skills,Internal,Completed,2,623.98,
3203,19 January 2021,Production Technician I,PYZ,Voluntarily Terminated,Contract,Zone C,Part-Time,Production       ,General - Sga,10 September 1961,MA,Female,White,Single,Fully Meets,4,11 November 2022,4,4,2,01 September 2022,Project Management,External,Passed,2,317.06,
1327,14 January 2019,Sr. Network Engineer,WBL,Active,Part-Time,Zone B,Temporary,Admin Offices,Engineers,20 February 1960,MA,Male,White,Single,Fully Meets,3,23 March 2023,5,3,4,02 July 2023,Leadership Development,Internal,Passed,3,609.01,
1500,13 May 2019,Production Technician I,SVG,Active,Part-Time,Zone B,Part-Time,Production       ,Field Operations,02 February 1985,MA,Female,Hispanic,Divorced,Fully Meets,3,24 July 2023,1,4,4,12 January 2023,Technical Skills,Internal,Passed,2,916.73,
3899,07 March 2021,Sr. Network Engineer,BPC,Leave of Absence,Contract,Zone B,Part-Time,IT/IS,Engineers,22 June 1943,CT,Female,Other,Divorced,Fully Meets,3,04 February 2023,4,5,4,23 September 2022,Customer Service,Internal,Failed,2,662.56,
3165,08 March 2019,Production Technician I,CCDR,Active,Part-Time,Zone C,Full-Time,Production       ,Field Operations,24 December 1994,MA,Female,Black,Single,Fully Meets,2,17 June 2023,1,5,5,28 August 2022,Leadership Development,External,Failed,4,972.9,
2973,01 December 2019,Production Technician I,SVG,Active,Part-Time,Zone C,Part-Time,Production       ,General - Con,14 June 1951,MA,Female,Other,Married,Fully Meets,5,09 December 2022,1,3,3,13 July 2023,Technical Skills,Internal,Failed,5,458.81,
3471,29 February 2020,Area Sales Manager,CCDR,Active,Part-Time,Zone C,Temporary,Sales,Field Operations,03 January 1967,TX,Male,Asian,Married,Fully Meets,4,30 April 2023,2,4,1,23 March 2023,Customer Service,External,Passed,3,109.98,
3716,31 July 2022,Production Technician II,SVG,Voluntarily Terminated,Full-Time,Zone A,Full-Time,Production       ,General - Con,27 June 1993,MA,Female,Black,Married,Fully Meets,1,19 November 2022,5,3,3,07 March 2023,Project Management,Internal,Incomplete,4,959.78,
1339,01 April 2021,Sr. Network Engineer,CCDR,Active,Contract,Zone B,Temporary,IT/IS,Wireline Construction,19 November 1981,MA,Male,Hispanic,Widowed,Fully Meets,3,02 December 2022,1,3,2,24 November 2022,Customer Service,Internal,Incomplete,3,754.47,
2510,25 November 2019,Software Engineer,MSC,Active,Contract,Zone C,Temporary,Software Engineering,Aerial,24 March 1988,MA,Male,Asian,Single,Fully Meets,1,10 September 2022,2,2,2,22 August 2022,Customer Service,Internal,Completed,2,580.84,
1787,06 April 2019,Production Technician I,BPC,Active,Contract,Zone B,Temporary,Production       ,Engineers,10 July 1956,MA,Male,Hispanic,Divorced,Fully Meets,3,23 February 2023,2,5,3,31 August 2022,Project Management,Internal,Passed,2,756.7,
3322,31 July 2020,Production Technician II,CCDR,Voluntarily Terminated,Part-Time,Zone B,Full-Time,Production       ,Aerial,09 October 1943,MA,Male,White,Single,Fully Meets,4,27 November 2022,2,5,4,11 May 2023,Communication Skills,External,Failed,5,371.76,
3030,05 July 2022,Production Technician II,PYZ,Active,Full-Time,Zone C,Part-Time,Production       ,Wireline Construction,10 August 1953,MA,Female,White,Single,Fully Meets,1,05 December 2022,2,2,5,24 December 2022,Technical Skills,Internal,Passed,2,287.34,
1653,06 November 2018,Area Sales Manager,EW,Active,Part-Time,Zone B,Temporary,IT/IS,Field Operations,07 January 1957,MA,Male,Hispanic,Married,Fully Meets,3,02 December 2022,2,4,5,24 July 2023,Technical Skills,External,Incomplete,1,886.01,
3723,29 April 2022,Production Technician I,BPC,Voluntarily Terminated,Full-Time,Zone A,Temporary,Production       ,Wireline Construction,30 August 1972,MA,Male,Asian,Married,Fully Meets,3,18 June 2023,2,1,4,06 September 2022,Communication Skills,Internal,Completed,1,457.17,
1668,10 July 2023,Senior BI Developer,CCDR,Active,Part-Time,Zone C,Part-Time,Admin Offices,Aerial,07 September 1947,MA,Male,Black,Single,Fully Meets,3,01 October 2022,2,1,3,23 June 2023,Customer Service,External,Failed,5,673.27,
1432,18 July 2019,Production Technician II,PYZ,Active,Contract,Zone A,Part-Time,Production       ,Project Management - Con,29 July 1991,MA,Male,White,Married,Exceeds,3,13 October 2022,4,3,4,06 August 2022,Communication Skills,Internal,Completed,4,894.75,
2092,13 November 2019,Production Technician II,NEL,Active,Part-Time,Zone C,Full-Time,Production       ,Field Operations,09 September 1987,MA,Female,Asian,Widowed,Fully Meets,3,24 July 2023,1,2,3,13 March 2023,Communication Skills,External,Completed,5,246.13,
1173,14 November 2020,Production Technician I,BPC,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production       ,Isp,30 January 1968,MA,Female,White,Widowed,Fully Meets,3,16 June 2023,5,5,2,09 February 2023,Customer Service,Internal,Passed,4,901.42,
3278,08 September 2020,Production Technician II,PL,Active,Contract,Zone A,Part-Time,Production       ,Field Operations,15 November 1944,MA,Female,Black,Married,Fully Meets,4,14 October 2022,1,4,4,15 March 2023,Leadership Development,Internal,Failed,3,855.9,
3718,25 May 2021,Production Technician II,MSC,Voluntarily Terminated,Contract,Zone C,Temporary,Production       ,Field Operations,15 September 1946,MA,Female,Other,Married,Fully Meets,4,05 October 2022,1,1,3,02 May 2023,Communication Skills,Internal,Completed,2,325.7,
1208,17 August 2019,Production Manager,NEL,Active,Contract,Zone A,Part-Time,Production       ,Wireline Construction,30 December 1979,MA,Female,Black,Single,Fully Meets,3,18 August 2022,5,1,5,20 September 2022,Leadership Development,Internal,Passed,3,492.39,
2571,17 March 2021,BI Director,SVG,Active,Part-Time,Zone A,Full-Time,IT/IS,Field Operations,11 February 1989,MA,Female,Asian,Divorced,Fully Meets,2,19 June 2023,3,3,5,15 August 2022,Technical Skills,Internal,Failed,2,919.95,
3749,16 February 2021,Production Technician I,EW,Active,Full-Time,Zone A,Full-Time,Production       ,Project Management - Eng,02 May 1985,MA,Female,Other,Married,Fully Meets,4,01 April 2023,1,3,3,28 September 2022,Technical Skills,External,Passed,4,742.98,
3725,07 April 2019,Production Technician I,SVG,Active,Contract,Zone B,Part-Time,Production       ,Aerial,21 August 1955,MA,Male,Asian,Widowed,Fully Meets,1,17 May 2023,4,3,3,23 May 2023,Customer Service,External,Failed,3,135.18,
1725,30 May 2021,BI Developer,PL,Active,Contract,Zone A,Part-Time,IT/IS,Field Operations,29 September 1947,MA,Male,Black,Divorced,Fully Meets,3,09 April 2023,2,4,5,16 January 2023,Customer Service,External,Completed,1,743.28,
3621,28 November 2018,Production Technician I,WBL,Active,Contract,Zone A,Full-Time,Production       ,Wireless,09 September 1997,MA,Male,White,Married,Fully Meets,2,23 June 2023,2,3,2,15 July 2023,Leadership Development,External,Passed,3,879.89,
3490,11 February 2019,Area Sales Manager,MSC,Active,Part-Time,Zone A,Part-Time,Sales,General - Sga,10 July 1991,TX,Female,Hispanic,Divorced,Fully Meets,2,12 October 2022,5,3,2,19 July 2023,Technical Skills,Internal,Failed,3,389.59,
3820,11 August 2018,Network Engineer,EW,Active,Contract,Zone C,Full-Time,IT/IS,General - Con,29 September 1976,MA,Female,Other,Divorced,Fully Meets,3,26 July 2023,1,3,4,19 August 2022,Project Management,External,Incomplete,2,333.8,
1154,27 September 2021,Production Technician I,MSC,Voluntarily Terminated,Full-Time,Zone C,Part-Time,Production       ,Field Operations,01 November 1987,MA,Female,White,Married,Fully Meets,3,09 June 2023,1,3,2,12 August 2022,Customer Service,Internal,Incomplete,3,338.48,
2010,04 February 2023,Production Technician I,SVG,Active,Part-Time,Zone B,Part-Time,Production       ,Catv,07 March 1949,MA,Female,Hispanic,Married,Fully Meets,3,17 February 2023,4,4,4,22 August 2022,Communication Skills,Internal,Passed,2,601.66,
1974,14 April 2021,Production Technician I,NEL,Active,Part-Time,Zone A,Temporary,Production       ,Aerial,29 December 1968,MA,Female,White,Widowed,Fully Meets,3,17 January 2023,4,1,3,08 October 2022,Project Management,Internal,Incomplete,2,677.45,
2852,06 December 2021,Production Technician I,NEL,Active,Part-Time,Zone C,Temporary,Production       ,Field Operations,20 November 1946,MA,Male,Other,Widowed,Fully Meets,1,02 February 2023,2,1,2,23 June 2023,Communication Skills,Internal,Incomplete,3,820.39,
3441,28 April 2019,Area Sales Manager,BPC,Active,Part-Time,Zone A,Part-Time,Sales,General - Con,21 November 1989,NV,Male,Asian,Widowed,Exceeds,4,30 October 2022,4,2,5,08 January 2023,Project Management,Internal,Passed,4,450.2,
2994,18 February 2022,Production Technician I,BPC,Active,Part-Time,Zone B,Temporary,Production       ,Engineers,10 May 1953,MA,Male,Other,Married,Fully Meets,4,16 December 2022,5,5,3,14 December 2022,Project Management,External,Incomplete,1,936.24,
2027,22 May 2019,Production Technician I,EW,Active,Part-Time,Zone A,Full-Time,Production       ,Fielders,04 August 1974,MA,Female,Black,Single,Fully Meets,3,15 June 2023,3,1,3,08 August 2022,Technical Skills,External,Incomplete,5,664.12,
1517,02 December 2021,Production Technician II,WBL,Active,Full-Time,Zone C,Part-Time,Production       ,Splicing,05 March 1986,MA,Male,White,Married,Fully Meets,3,22 January 2023,4,5,3,12 January 2023,Customer Service,External,Passed,3,615.84,
2538,14 September 2019,BI Developer,BPC,Active,Full-Time,Zone C,Part-Time,IT/IS,Wireline Construction,19 February 1986,MA,Female,Hispanic,Single,Fully Meets,5,02 October 2022,5,4,5,06 April 2023,Leadership Development,External,Passed,3,418.25,
3630,23 February 2019,Production Technician I,MSC,Active,Contract,Zone B,Full-Time,Production       ,Field Operations,07 May 1965,MA,Male,Other,Widowed,Fully Meets,5,19 October 2022,5,3,2,24 September 2022,Technical Skills,Internal,Failed,5,507.58,
2845,03 September 2020,Production Technician II,WBL,Active,Full-Time,Zone B,Part-Time,Production       ,General - Con,18 June 1979,MA,Female,White,Single,Fully Meets,4,14 November 2022,3,4,2,06 February 2023,Customer Service,External,Completed,2,764.22,
3579,20 May 2021,Production Technician II,BPC,Active,Full-Time,Zone C,Part-Time,Production       ,Field Operations,15 November 1946,MA,Female,Asian,Widowed,Needs Improvement,4,27 April 2023,5,3,3,27 April 2023,Communication Skills,External,Failed,2,199.82,
3328,24 October 2020,Production Technician I,NEL,Voluntarily Terminated,Part-Time,Zone A,Full-Time,Production       ,Engineers,06 February 1961,MA,Male,White,Married,Fully Meets,3,19 May 2023,2,5,4,26 November 2022,Technical Skills,Internal,Failed,1,391.22,
1786,31 March 2022,Production Technician I,PL,Active,Full-Time,Zone A,Temporary,Production       ,Field Operations,10 November 1979,MA,Male,Hispanic,Widowed,Fully Meets,3,03 June 2023,4,2,1,23 April 2023,Communication Skills,External,Completed,2,942.28,
1199,12 December 2020,Production Technician I,PL,Active,Full-Time,Zone B,Part-Time,Production       ,Field Operations,14 April 1950,MA,Female,White,Widowed,Fully Meets,3,27 June 2023,3,3,3,28 November 2022,Leadership Development,External,Passed,2,663.19,
3105,07 June 2020,Production Technician I,WBL,Active,Full-Time,Zone B,Temporary,Production       ,Fielders,12 May 1943,MA,Male,Black,Married,Fully Meets,1,31 October 2022,2,1,2,30 August 2022,Technical Skills,External,Failed,3,805.93,
1428,08 December 2022,Production Technician II,SVG,Active,Full-Time,Zone C,Part-Time,Production       ,Executive,26 February 1970,MA,Male,White,Divorced,Exceeds,3,04 June 2023,3,5,2,30 August 2022,Technical Skills,Internal,Failed,5,956.11,
1145,24 September 2020,Production Technician II,TNS,Active,Contract,Zone B,Full-Time,Production       ,Shop (Fleet),04 March 1948,MA,Male,Hispanic,Married,Fully Meets,3,24 October 2022,3,3,4,15 November 2022,Technical Skills,Internal,Incomplete,2,401.53,
1039,22 August 2019,Software Engineer,EW,Voluntarily Terminated,Part-Time,Zone B,Part-Time,Software Engineering,Finance & Accounting,17 November 1982,MA,Female,Other,Widowed,Fully Meets,3,03 December 2022,2,4,5,24 January 2023,Customer Service,External,Passed,5,520.41,
